,hora_del_dia,dia_de_la_semana,mes_del_ano,temp_aula,hum_aula,pres_aula,temp_exterior,nubosidad,hum_exterior,vel_viento,elevacion_sol,acimut_sol,calefaccion_encendida,derroche_siguiente_hora
2025-09-26 13:00:00,13,5,9,24.35,53.35333333333333,1011.6,25.9,16.4,47.0,15.1,43.37733333333333,213.99000000000004,0.0,0
2025-09-26 14:00:00,14,5,9,24.375,53.965,1011.1,25.0,10.9,52.0,18.0,35.57933333333333,230.654,0.0,0
2025-09-26 15:00:00,15,5,9,24.4,54.18,1011.2,24.9,7.0,53.0,21.2,25.84933333333333,243.98066666666665,0.0,0
2025-09-26 16:00:00,16,5,9,24.58,55.52666666666667,1010.9,24.4,0.0,58.0,23.4,14.714999999999996,255.386875,0.0,0
2025-09-26 17:00:00,17,5,9,24.89333333333333,56.73,1011.2666666666668,23.9,3.1,61.0,24.1,3.977241379310345,264.8786206896552,0.0,0
2025-09-26 18:00:00,18,5,9,24.82333333333333,58.11666666666667,1011.7666666666668,23.5,0.0,64.0,19.1,-7.555,274.299,0.0,0
2025-09-26 19:00:00,19,5,9,24.575000000000003,59.2075,1012.3333333333334,23.5,0.0,65.0,13.0,-17.8375,283.225,0.0,0
2025-09-26 20:00:00,20,5,9,24.355,59.815,1012.9,23.0,0.0,68.0,11.5,-28.923333333333336,294.6133333333333,0.0,0
2025-09-26 21:00:00,21,5,9,24.276666666666667,58.49666666666667,1013.25,22.4,0.0,69.0,11.2,-38.803333333333335,308.2833333333333,0.0,0
2025-09-26 22:00:00,22,5,9,24.49666666666667,56.94,1013.2666666666664,21.5,0.8,71.0,11.9,-46.71,325.7433333333333,0.0,0
2025-09-26 23:00:00,23,5,9,24.49,56.94,1013.2,20.6,9.4,72.0,12.2,-51.5325,350.6625,0.0,0
2025-09-27 00:00:00,0,6,9,24.413333333333338,56.7375,1013.3,19.8,18.7,75.0,15.5,-50.93333333333333,15.866666666666667,0.0,0
2025-09-27 01:00:00,1,6,9,24.45,56.65,1013.1,19.3,12.5,77.0,15.5,-45.77,37.13333333333333,0.0,0
2025-09-27 02:00:00,2,6,9,24.215,56.745000000000005,1012.8,18.8,0.0,78.0,10.8,-37.516666666666666,53.99333333333333,0.0,0
2025-09-27 03:00:00,3,6,9,24.28,56.27,1013.1,18.3,6.2,78.0,10.4,-27.453333333333333,67.25333333333333,0.0,0
2025-09-27 04:00:00,4,6,9,24.1,56.325,1013.05,17.6,4.7,80.0,9.7,-15.851666666666668,78.78666666666666,0.0,0
2025-09-27 05:00:00,5,6,9,24.03,56.13,1013.35,17.0,32.0,81.0,10.1,-3.996923076923077,88.80153846153847,0.0,0
2025-09-27 06:00:00,6,6,9,23.825000000000003,56.09,1013.6,16.6,10.9,81.0,9.0,5.764999999999999,96.9375,0.0,0
2025-09-27 07:00:00,7,6,9,23.69,56.065,1013.9,17.4,11.7,72.0,9.7,17.416,107.51133333333333,0.0,0
2025-09-27 08:00:00,8,6,9,23.785,55.52,1014.2,20.1,38.3,60.0,9.0,27.996,119.05266666666668,0.0,0
2025-09-27 09:00:00,9,6,9,24.055,54.8575,1014.1333333333332,23.1,83.6,48.0,6.1,37.322,133.06133333333332,0.0,0
2025-09-27 10:00:00,10,6,9,24.25,54.35,1013.4666666666666,25.3,19.5,41.0,5.0,44.45666666666667,150.56933333333333,0.0,0
2025-09-27 11:00:00,11,6,9,24.4125,53.785,1012.96,27.2,16.4,34.0,10.4,48.16,171.5473333333333,0.0,0
2025-09-27 12:00:00,12,6,9,24.5825,53.5875,1012.25,28.2,15.6,31.0,16.2,47.67999999999999,193.436,0.0,0
2025-09-27 13:00:00,13,6,9,24.77333333333333,54.44,1011.5666666666666,28.1,16.4,38.0,21.6,43.02733333333335,213.75933333333336,0.0,0
2025-09-27 14:00:00,14,6,9,24.880000000000003,54.9775,1011.1333333333332,27.3,67.2,46.0,23.0,35.269333333333336,230.3673333333333,0.0,0
2025-09-27 15:00:00,15,6,9,25.055,55.675,1010.55,26.6,70.3,52.0,23.0,25.56933333333334,243.6793333333333,0.0,0
2025-09-27 16:00:00,16,6,9,25.19,55.21,1010.7,26.8,56.2,52.0,21.6,14.182352941176468,255.33823529411765,0.0,1
2025-09-27 17:00:00,17,6,9,25.24,55.4,1010.9,26.5,100.0,57.0,21.6,3.793928571428571,264.52892857142854,1.0,1
2025-09-27 18:00:00,18,6,9,25.305,57.215,1011.35,25.5,100.0,66.0,22.0,-7.555,273.789,1.0,0
2025-09-27 19:00:00,19,6,9,25.186666666666667,57.76666666666667,1011.7,23.9,100.0,66.0,16.9,-17.845,282.6825,0.0,0
2025-09-27 20:00:00,20,6,9,25.12,57.38,1011.7,23.3,100.0,67.0,20.5,-28.96,294.02000000000004,0.0,0
2025-09-27 21:00:00,21,6,9,25.1,56.91,1011.9,23.2,100.0,66.0,17.6,-38.903333333333336,307.6333333333334,0.0,0
2025-09-27 22:00:00,22,6,9,25.055,57.14000000000001,1011.4666666666668,22.9,100.0,65.0,15.1,-46.91,325.0466666666667,0.0,0
2025-09-27 23:00:00,23,6,9,25.045,57.145,1011.55,21.8,100.0,70.0,10.1,-51.8725,350.175,0.0,1
2025-09-28 00:00:00,0,7,9,25.026666666666667,57.27666666666666,1011.1666666666666,21.4,99.2,72.0,7.9,-51.31,16.0,1.0,1
2025-09-28 01:00:00,1,7,9,25.0,57.26333333333334,1010.6333333333332,20.8,99.2,74.0,6.1,-46.11666666666667,37.39666666666667,1.0,0
2025-09-28 02:00:00,2,7,9,24.96666666666667,57.17,1010.2,20.4,100.0,74.0,5.4,-37.82333333333333,54.3,0.0,0
2025-09-28 03:00:00,3,7,9,24.99,57.08,1010.05,20.4,100.0,72.0,2.9,-27.72666666666667,67.56666666666666,0.0,0
2025-09-28 04:00:00,4,7,9,24.94333333333333,56.97666666666667,1009.9,20.6,100.0,69.0,3.2,-15.893333333333333,79.28166666666668,0.0,0
2025-09-28 05:00:00,5,7,9,24.898,56.922,1009.875,20.7,100.0,68.0,2.9,-3.9961538461538457,89.30846153846154,0.0,0
2025-09-28 06:00:00,6,7,9,24.855,56.94,1010.05,20.7,98.4,69.0,2.9,5.762500000000001,97.44892857142855,0.0,0
2025-09-28 07:00:00,7,7,9,24.72,57.04,1010.3,20.8,96.9,62.0,7.6,17.398,108.05000000000004,0.0,0
2025-09-28 08:00:00,8,7,9,24.7,57.0,1010.2,23.2,56.2,56.0,6.5,27.932666666666663,119.632,0.0,0
2025-09-28 09:00:00,9,7,9,24.78,57.015,1009.95,24.9,26.6,55.0,7.9,37.186,133.68133333333333,0.0,0
2025-09-28 10:00:00,10,7,9,24.905,57.11,1009.8,26.2,36.7,53.0,12.2,44.222,151.204,0.0,0
2025-09-28 11:00:00,11,7,9,25.02,57.205,1009.4,27.0,78.1,51.0,14.0,47.81357142857144,172.0373333333333,0.0,0
2025-09-28 12:00:00,12,7,9,25.116666666666664,58.01,1008.6833333333334,27.3,23.4,51.0,15.5,47.29866666666668,193.33666666666667,0.0,0
2025-09-28 13:00:00,13,7,9,25.265,58.065,1007.9,27.0,21.9,56.0,15.1,42.67866666666667,213.536,0.0,0
2025-09-28 14:00:00,14,7,9,25.35333333333333,58.17666666666667,1007.5,26.9,46.1,58.0,15.8,34.95533333333333,230.088,0.0,0
2025-09-28 15:00:00,15,7,9,25.566666666666663,58.803333333333335,1007.25,26.2,43.0,58.0,16.2,25.288666666666668,243.38333333333333,0.0,0
2025-09-28 16:00:00,16,7,9,25.6,59.02,1007.6,25.7,35.9,60.0,15.8,13.897058823529411,255.0623529411765,0.0,1
2025-09-28 17:00:00,17,7,9,25.62,59.545,1007.65,25.1,93.7,64.0,16.9,3.6114814814814817,264.17962962962963,1.0,1
2025-09-28 18:00:00,18,7,9,25.585999999999995,60.328,1007.84,24.5,100.0,67.0,16.6,-7.556,273.28000000000003,1.0,1
2025-09-28 19:00:00,19,7,9,25.58,61.0425,1008.875,23.1,99.2,74.0,20.9,-19.366,283.60600000000005,1.0,1
2025-09-28 20:00:00,20,7,9,25.53,61.325,1009.4,22.4,100.0,77.0,24.5,-32.48,297.6166666666667,1.0,1
2025-09-28 21:00:00,21,7,9,25.475,61.92,1009.3,21.8,99.2,80.0,24.5,-41.97333333333333,312.28000000000003,1.0,0
2025-09-28 22:00:00,22,7,9,25.079999999999995,62.62708333333333,1010.1347826086958,20.5,100.0,83.0,24.8,-49.16333333333333,331.1766666666667,0.0,0
2025-09-28 23:00:00,23,7,9,24.54090909090909,63.00181818181818,1009.9727272727272,20.2,100.0,84.0,26.3,-52.626666666666665,353.47333333333336,0.0,0
2025-09-29 00:00:00,0,1,9,24.672727272727272,61.66300000000001,1009.4666666666668,19.8,100.0,84.0,26.3,-51.68666666666667,16.13,0.0,0
2025-09-29 01:00:00,1,1,9,24.648333333333337,61.27666666666666,1009.5857142857142,19.2,100.0,84.0,27.4,-46.453333333333326,37.66,0.0,0
2025-09-29 02:00:00,2,1,9,24.47666666666667,61.35999999999999,1009.4666666666666,19.4,100.0,83.0,28.8,-38.123333333333335,54.61333333333334,0.0,0
2025-09-29 03:00:00,3,1,9,24.59,60.9,1009.1,18.6,100.0,89.0,26.3,-27.996666666666663,67.88,0.0,0
2025-09-29 04:00:00,4,1,9,24.65,60.64,1009.35,18.1,100.0,90.0,31.7,-15.933333333333332,79.77833333333332,0.0,0
2025-09-29 05:00:00,5,1,9,24.8,60.13999999999999,1009.7000000000002,17.9,100.0,93.0,29.2,-4.369166666666667,89.52999999999999,0.0,0
2025-09-29 06:00:00,6,1,9,24.7675,59.8825,1009.75,18.1,100.0,94.0,29.9,5.364999999999999,97.6082142857143,0.0,0
2025-09-29 07:00:00,7,1,9,24.7125,59.5925,1010.55,18.2,100.0,90.0,35.3,16.648,107.87333333333336,0.0,0
2025-09-29 08:00:00,8,1,9,24.535,59.74333333333334,1011.0,18.2,100.0,87.0,38.9,27.200666666666663,119.36666666666666,0.0,0
2025-09-29 09:00:00,9,1,9,24.27142857142857,59.281666666666666,1011.4428571428572,17.8,100.0,93.0,37.1,36.492666666666665,133.2613333333333,0.0,0
2025-09-29 10:00:00,10,1,9,23.97,59.0,1011.7,18.7,100.0,92.0,41.0,43.614,150.54733333333334,0.0,0
2025-09-29 11:00:00,11,1,9,23.836666666666662,59.60333333333333,1011.25,18.3,100.0,92.0,38.2,47.38733333333333,171.25400000000002,0.0,0
2025-09-29 12:00:00,12,1,9,23.746666666666663,60.45000000000001,1010.9666666666666,18.4,100.0,94.0,36.4,46.91733333333333,193.2373333333333,0.0,0
2025-09-29 13:00:00,13,1,9,23.792,60.444,1010.84,19.3,100.0,93.0,28.1,42.32466666666666,213.3126666666667,0.0,0
2025-09-29 14:00:00,14,1,9,23.8,60.51666666666666,1011.0666666666666,19.0,100.0,94.0,30.2,34.644,229.8106666666667,0.0,0
2025-09-29 15:00:00,15,1,9,23.793333333333333,60.64333333333334,1011.5666666666666,18.2,100.0,93.0,25.6,25.008,243.08666666666667,0.0,0
2025-09-29 16:00:00,16,1,9,23.79,60.69,1012.05,18.3,100.0,92.0,27.7,13.411111111111111,254.9744444444444,0.0,0
2025-09-29 17:00:00,17,1,9,23.78,60.67333333333334,1012.45,18.6,100.0,93.0,28.8,3.191851851851852,264.01962962962966,0.0,0
2025-09-29 18:00:00,18,1,9,23.78,60.655,1012.75,19.2,100.0,92.0,26.6,-8.065555555555555,273.18555555555554,0.0,0
2025-09-29 19:00:00,19,1,9,23.745,60.66,1013.05,18.0,100.0,94.0,23.4,-19.374,283.062,0.0,0
2025-09-29 20:00:00,20,1,9,23.795,60.66,1013.15,17.8,100.0,93.0,21.6,-32.53333333333333,297.00666666666666,0.0,0
2025-09-29 21:00:00,21,1,9,23.675,60.807500000000005,1013.275,17.0,100.0,90.0,22.0,-42.1,311.6066666666666,0.0,0
2025-09-29 22:00:00,22,1,9,23.39,61.68333333333334,1013.4333333333334,17.1,100.0,88.0,23.4,-49.39333333333334,330.47333333333336,0.0,0
2025-09-29 23:00:00,23,1,9,23.445000000000004,61.690000000000005,1013.2333333333332,17.3,100.0,88.0,24.1,-52.98333333333333,353.0466666666667,0.0,0
2025-09-30 00:00:00,0,2,9,23.55,61.63,1013.3,17.3,100.0,87.0,24.5,-52.06666666666667,16.263333333333332,0.0,0
2025-09-30 01:00:00,1,2,9,23.615,61.50333333333334,1012.8333333333334,17.3,100.0,83.0,16.9,-46.79666666666666,37.92666666666667,0.0,0
2025-09-30 02:00:00,2,2,9,23.64,61.39,1012.8333333333334,17.8,100.0,87.0,16.6,-38.42666666666667,54.92333333333334,0.0,0
2025-09-30 03:00:00,3,2,9,23.59,61.44,1012.9,17.9,99.2,88.0,17.3,-28.266666666666666,68.19666666666667,0.0,0
2025-09-30 04:00:00,4,2,9,23.6875,61.6875,1012.7333333333332,18.0,100.0,88.0,16.6,-15.975,80.27166666666666,0.0,0
2025-09-30 05:00:00,5,2,9,23.630000000000003,62.11000000000001,1013.3333333333334,17.7,100.0,87.0,16.6,-4.3675,90.03499999999998,0.0,0
2025-09-30 06:00:00,6,2,9,24.126666666666665,66.82000000000001,1013.975,17.8,100.0,91.0,19.4,5.360357142857143,98.115,0.0,0
2025-09-30 07:00:00,7,2,9,24.765,71.405,1014.4,18.8,54.7,82.0,25.6,16.632666666666665,108.41066666666669,0.0,0
2025-09-30 08:00:00,8,2,9,24.715,70.175,1014.65,19.8,89.1,80.0,22.7,27.13733333333333,119.94133333333336,0.0,0
2025-09-30 09:00:00,9,2,9,24.055,67.525,1014.9,20.5,100.0,76.0,25.9,36.35866666666667,133.87733333333333,0.0,0
2025-09-30 10:00:00,10,2,9,23.962,67.06666666666668,1015.25,21.0,100.0,75.0,32.0,43.38133333333334,151.17666666666668,0.0,0
2025-09-30 11:00:00,11,2,9,24.362,68.606,1015.16,21.7,74.2,69.0,29.9,47.06875,172.448125,0.0,0
2025-09-30 12:00:00,12,2,9,24.275,68.065,1014.7,21.9,92.2,68.0,28.8,46.351333333333336,194.5573333333333,0.0,0
2025-09-30 13:00:00,13,2,9,24.086666666666662,67.415,1014.5333333333332,22.7,52.3,61.0,22.3,41.548,214.30200000000005,0.0,0
2025-09-30 14:00:00,14,2,9,24.09,66.47,1014.5,22.7,23.4,63.0,22.0,33.739333333333335,230.504,0.0,0
2025-09-30 15:00:00,15,2,9,24.130000000000003,65.09,1014.8,22.8,20.3,64.0,19.8,24.04,243.58866666666663,0.0,0
2025-09-30 16:00:00,16,2,9,24.130000000000003,64.485,1015.1,22.5,19.5,64.0,18.4,12.612777777777776,255.1833333333333,0.0,0
2025-09-30 17:00:00,17,2,9,24.34,63.58,1015.1,21.7,10.2,70.0,15.8,3.01076923076923,263.6707692307692,0.0,0
2025-09-30 18:00:00,18,2,9,24.22666666666667,63.52666666666666,1015.4333333333334,20.5,6.2,77.0,13.0,-8.764,273.266,0.0,0
2025-09-30 19:00:00,19,2,9,24.18,63.24,1015.85,19.9,11.7,80.0,11.9,-20.46,283.50750000000005,0.0,0
2025-09-30 20:00:00,20,2,9,24.05666666666667,63.11666666666667,1016.2,19.4,12.5,81.0,9.7,-32.583333333333336,296.40000000000003,0.0,0
2025-09-30 21:00:00,21,2,9,23.97,63.12,1016.2,18.9,5.5,82.0,8.6,-42.22,310.93666666666667,0.0,0
2025-09-30 22:00:00,22,2,9,23.735,63.24,1016.0,18.2,3.1,83.0,9.4,-49.623333333333335,329.7733333333333,0.0,0
2025-09-30 23:00:00,23,2,9,23.61666666666667,63.5325,1016.1,17.6,3.1,86.0,10.1,-53.33666666666667,352.6166666666666,0.0,0
2025-10-01 00:00:00,0,3,10,23.4725,63.6225,1016.025,17.1,3.9,86.0,10.1,-52.44333333333333,16.400000000000002,0.0,0
2025-10-01 01:00:00,1,3,10,23.44,63.46,1015.8,16.6,6.2,88.0,9.4,-47.13666666666666,38.193333333333335,0.0,0
2025-10-01 02:00:00,2,3,10,23.116666666666664,63.870000000000005,1015.5666666666666,16.2,5.5,88.0,10.1,-38.72666666666667,55.23333333333333,0.0,0
2025-10-01 03:00:00,3,3,10,23.086666666666662,63.7,1015.5,16.0,3.1,87.0,10.8,-28.540000000000003,68.51333333333334,0.0,0
2025-10-01 04:00:00,4,3,10,22.915,63.57,1015.75,15.8,0.8,87.0,10.1,-16.013333333333332,80.765,0.0,0
2025-10-01 05:00:00,5,3,10,22.46666666666667,64.20666666666666,1016.05,15.8,0.0,85.0,9.7,-4.776363636363636,90.23090909090908,0.0,0
2025-10-01 06:00:00,6,3,10,22.975,63.29,1016.2,15.6,0.0,85.0,9.4,5.173793103448276,98.46,0.0,0
2025-10-01 07:00:00,7,3,10,23.165,61.935,1016.4,16.3,0.0,82.0,9.7,16.61466666666667,108.94933333333331,0.0,0
2025-10-01 08:00:00,8,3,10,23.56,61.595,1016.35,18.6,0.0,79.0,8.6,27.074,120.516,0.0,0
2025-10-01 09:00:00,9,3,10,23.466666666666665,60.330000000000005,1016.6333333333332,21.2,0.0,69.0,7.2,36.224,134.494,0.0,0
2025-10-01 10:00:00,10,3,10,24.23333333333333,57.94,1016.2666666666664,23.0,0.0,60.0,7.6,43.14533333333334,151.8046666666667,0.0,0
2025-10-01 11:00:00,11,3,10,24.41,54.8925,1015.6,23.9,0.0,60.0,8.3,46.692,172.90125,0.0,0
2025-10-01 12:00:00,12,3,10,23.9725,53.0225,1014.8666666666668,24.6,0.0,60.0,10.4,45.97466666666667,194.4473333333333,0.0,0
2025-10-01 13:00:00,13,3,10,23.930000000000003,61.586666666666666,1014.3,24.8,0.0,61.0,11.5,41.2,214.07533333333336,0.0,0
2025-10-01 14:00:00,14,3,10,24.703333333333333,63.77,1013.9333333333334,24.8,3.1,62.0,13.3,33.43066666666667,230.22666666666672,0.0,0
2025-10-01 15:00:00,15,3,10,24.715,55.405,1013.6,24.2,0.8,64.0,18.4,23.762,243.2933333333333,0.0,0
2025-10-01 16:00:00,16,3,10,24.540000000000003,52.92,1013.8,23.3,0.8,69.0,19.1,12.312222222222225,254.9255555555555,0.0,0
2025-10-01 17:00:00,17,3,10,24.926666666666662,52.04666666666666,1014.2333333333332,22.3,2.3,75.0,16.2,2.573846153846153,263.5276923076923,0.0,0
2025-10-01 18:00:00,18,3,10,24.43,49.32,1014.9,21.2,2.3,81.0,16.2,-9.32,273.21222222222224,0.0,0
2025-10-01 19:00:00,19,3,10,23.9025,55.15,1015.4333333333334,20.6,0.8,85.0,13.7,-20.465,282.96500000000003,0.0,0
2025-10-01 20:00:00,20,3,10,23.895,58.040000000000006,1015.85,20.2,17.2,86.0,12.6,-32.63,295.8,0.0,0
2025-10-01 21:00:00,21,3,10,23.97,58.62,1016.1,19.5,0.8,88.0,7.6,-42.34,310.26666666666665,0.0,0
2025-10-01 22:00:00,22,3,10,24.0,59.53,1015.8,18.6,0.0,91.0,10.1,-49.85,329.06666666666666,0.0,0
2025-10-01 23:00:00,23,3,10,23.95,60.01,1015.8,18.1,1.6,91.0,9.4,-53.68333333333334,352.18666666666667,0.0,0
2025-10-02 00:00:00,0,4,10,23.87,60.86666666666667,1016.0333333333334,17.8,3.1,90.0,9.0,-52.81999999999999,16.540000000000003,0.0,0
2025-10-02 01:00:00,1,4,10,23.83,61.365,1015.95,17.9,0.8,91.0,9.0,-47.47666666666667,38.46666666666666,0.0,0
2025-10-02 02:00:00,2,4,10,23.775,61.650000000000006,1015.75,17.6,0.0,90.0,9.4,-39.02333333333333,55.55,0.0,0
2025-10-02 03:00:00,3,4,10,23.72,62.335,1015.8,17.4,1.6,90.0,9.4,-28.81,68.83,0.0,0
2025-10-02 04:00:00,4,4,10,23.72,62.43,1015.8,17.1,7.0,89.0,8.6,-16.866,80.55,0.0,0
2025-10-02 05:00:00,5,4,10,23.4675,62.7425,1016.15,16.7,13.3,90.0,8.3,-5.379166666666666,90.24,0.0,0
2025-10-02 06:00:00,6,4,10,23.515,62.85666666666666,1016.5,16.5,17.2,90.0,8.3,5.167586206896551,98.96413793103449,0.0,0
2025-10-02 07:00:00,7,4,10,23.746666666666663,60.586666666666666,1017.0,17.5,24.2,88.0,8.6,16.597333333333335,109.48599999999998,0.0,0
2025-10-02 08:00:00,8,4,10,23.71,59.16,1017.2,19.6,25.8,85.0,8.3,27.01,121.09,0.0,0
2025-10-02 09:00:00,9,4,10,23.76,60.22,1017.3,21.6,12.5,79.0,5.8,36.086000000000006,135.10866666666666,0.0,0
2025-10-02 10:00:00,10,4,10,24.256666666666664,58.23666666666667,1016.75,22.8,24.2,74.0,5.0,42.90599999999999,152.42533333333333,0.0,0
2025-10-02 11:00:00,11,4,10,24.340000000000003,51.96,1016.25,23.7,57.8,70.0,6.1,46.31357142857144,172.8973333333333,0.0,0
2025-10-02 20:00:00,20,4,10,24.67,51.555,1016.0,20.7,0.0,86.0,11.2,-32.68,295.2,0.0,0
2025-10-02 21:00:00,21,4,10,24.630000000000003,53.425,1016.25,19.9,7.8,88.0,13.7,-42.45666666666667,309.5966666666667,0.0,0
2025-10-02 22:00:00,22,4,10,24.65,54.585,1016.05,19.9,7.8,88.0,13.7,-50.07,328.36333333333334,0.0,0
2025-10-02 23:00:00,23,4,10,24.55,56.185,1015.75,19.1,100.0,89.0,10.8,-54.03333333333333,351.75666666666666,0.0,0
2025-10-03 00:00:00,0,5,10,24.31,58.10333333333333,1015.9333333333334,18.4,85.2,91.0,9.0,-53.193333333333335,16.683333333333334,0.0,0
2025-10-03 01:00:00,1,5,10,24.35,59.02,1015.6,18.0,97.7,91.0,9.0,-47.81666666666666,38.74333333333333,0.0,0
2025-10-03 02:00:00,2,5,10,24.3125,59.97,1015.3666666666668,17.7,77.3,91.0,8.6,-39.32,55.870000000000005,0.0,0
2025-10-03 03:00:00,3,5,10,24.2,60.99,1015.2,17.6,37.5,90.0,9.4,-29.076666666666664,69.14666666666666,0.0,0
2025-10-03 04:00:00,4,5,10,24.16,61.58,1015.2,17.5,31.2,89.0,8.6,-16.914,81.034,0.0,0
2025-10-03 05:00:00,5,5,10,23.925,58.715,1015.5,17.0,45.3,90.0,8.3,-5.831818181818181,90.39272727272729,0.0,0
2025-10-03 06:00:00,6,5,10,24.3525,62.89,1015.775,16.4,57.8,92.0,6.5,4.77896551724138,99.13172413793104,0.0,0
2025-10-03 07:00:00,7,5,10,24.9,59.77,1016.0,17.2,75.0,89.0,9.0,15.852666666666664,109.30733333333336,0.0,0
2025-10-03 08:00:00,8,5,10,25.0,55.97666666666667,1016.4333333333334,19.3,41.4,86.0,6.8,26.28533333333333,120.82133333333334,0.0,0
2025-10-03 09:00:00,9,5,10,24.6,49.505,1016.4333333333334,21.5,100.0,76.0,4.7,35.40200000000001,134.68466666666663,0.0,0
2025-10-03 10:00:00,10,5,10,24.92,50.70000000000001,1016.4,22.8,100.0,73.0,4.0,42.31066666666666,151.77666666666667,0.0,0
2025-10-03 11:00:00,11,5,10,24.176666666666662,52.28,1016.0,23.5,100.0,71.0,6.5,45.920625,172.633125,0.0,0
2025-10-03 12:00:00,12,5,10,24.302,57.05166666666667,1015.1166666666668,23.9,100.0,69.0,7.6,45.218,194.24000000000004,0.0,0
2025-10-03 13:00:00,13,5,10,24.43,58.14,1014.05,24.4,100.0,68.0,9.0,40.50400000000001,213.63666666666663,0.0,0
2025-10-03 14:00:00,14,5,10,24.42,58.915,1013.65,24.4,100.0,69.0,9.0,32.80666666666666,229.682,0.0,0
2025-10-03 15:00:00,15,5,10,24.465,58.88,1013.85,23.4,100.0,72.0,10.4,23.202666666666666,242.7133333333333,0.0,0
2025-10-03 16:00:00,16,5,10,24.54,58.89,1014.1,22.6,99.2,76.0,10.1,11.75578947368421,254.38263157894733,0.0,0
2025-10-03 17:00:00,17,5,10,24.46333333333333,59.66333333333333,1014.4333333333334,22.1,95.3,81.0,7.6,2.398400000000001,262.67,0.0,0
2025-10-03 18:00:00,18,5,10,24.316666666666663,60.67666666666667,1014.8333333333334,21.2,89.1,87.0,5.0,-9.318888888888887,272.19666666666666,0.0,0
2025-10-03 19:00:00,19,5,10,24.205,61.3425,1015.5,21.1,93.0,89.0,4.7,-20.4825,281.8825,0.0,0
2025-10-03 20:00:00,20,5,10,24.29,61.315,1016.0,21.1,100.0,89.0,5.0,-32.723333333333336,294.59333333333336,0.0,0
2025-10-03 21:00:00,21,5,10,24.5,61.485,1015.95,20.3,100.0,92.0,9.0,-42.56666666666666,308.9266666666667,0.0,0
2025-10-03 22:00:00,22,5,10,24.42333333333333,61.81,1015.35,19.7,100.0,92.0,9.4,-50.28666666666666,327.65,0.0,0
2025-10-03 23:00:00,23,5,10,24.33,62.28,1014.9,19.1,98.4,91.0,9.7,-54.38,351.31666666666666,0.0,0
2025-10-04 00:00:00,0,6,10,24.31,62.49,1014.9,18.7,97.7,90.0,8.3,-53.57,16.830000000000002,0.0,0
2025-10-04 01:00:00,1,6,10,24.3525,62.582,1014.36,18.0,100.0,90.0,9.0,-48.15,39.02333333333333,0.0,0
2025-10-04 02:00:00,2,6,10,24.417500000000004,62.6,1013.75,17.6,100.0,88.0,8.3,-39.61666666666667,56.193333333333335,0.0,0
2025-10-04 03:00:00,3,6,10,24.453333333333333,62.305,1013.6666666666666,17.2,98.4,86.0,7.9,-29.343333333333334,69.47333333333334,0.0,0
2025-10-04 04:00:00,4,6,10,24.41,61.85,1013.85,16.9,69.5,86.0,8.6,-16.96,81.51599999999999,0.0,0
2025-10-04 05:00:00,5,6,10,24.43,61.13,1013.85,16.5,78.1,86.0,9.7,-5.832727272727272,90.89545454545454,0.0,0
2025-10-04 06:00:00,6,6,10,24.343333333333334,60.40666666666666,1013.9333333333334,16.3,100.0,86.0,10.8,4.772758620689655,99.63482758620692,0.0,0
2025-10-04 07:00:00,7,6,10,24.345,59.370000000000005,1014.2,17.4,100.0,83.0,11.5,15.835333333333333,109.84200000000004,0.0,0
2025-10-04 08:00:00,8,6,10,24.326666666666668,59.13999999999999,1014.15,19.4,100.0,80.0,10.1,26.22000000000001,121.388,0.0,0
2025-10-04 09:00:00,9,6,10,24.356666666666666,58.77333333333333,1013.9333333333334,22.0,96.9,74.0,9.0,35.264,135.29133333333334,0.0,0
2025-10-04 10:00:00,10,6,10,24.37,58.36,1013.4333333333334,24.4,97.7,66.0,7.6,42.07266666666666,152.38933333333333,0.0,0
2025-10-04 11:00:00,11,6,10,24.57,57.9325,1012.75,26.1,95.3,58.0,9.4,45.54466666666667,173.074375,0.0,0
2025-10-04 12:00:00,12,6,10,24.766666666666666,57.870000000000005,1012.0333333333332,27.1,99.2,54.0,11.2,44.84066666666667,194.134,0.0,0
2025-10-04 13:00:00,13,6,10,24.94666666666667,58.080000000000005,1011.5333333333334,27.6,73.4,54.0,14.8,40.158,213.4213333333333,0.0,0
2025-10-04 14:00:00,14,6,10,25.03333333333333,58.02333333333333,1010.85,26.8,97.7,61.0,16.6,32.49666666666667,229.41066666666663,0.0,0
2025-10-04 15:00:00,15,6,10,25.106666666666666,58.275,1010.475,25.8,95.3,68.0,15.8,22.924666666666663,242.42466666666667,0.0,0
2025-10-04 16:00:00,16,6,10,25.37,57.93,1010.1,25.1,94.5,72.0,13.7,11.448947368421052,254.1342105263158,0.0,1
2025-10-04 17:00:00,17,6,10,25.605,58.51,1010.45,24.1,95.3,80.0,11.9,1.9432,262.5428,1.0,1
2025-10-04 18:00:00,18,6,10,25.525,58.39,1010.8,22.8,76.6,86.0,10.4,-9.91125,272.18,1.0,1
2025-10-04 19:00:00,19,6,10,25.405,59.18,1011.0,22.3,68.7,88.0,12.6,-20.49,281.345,1.0,0
2025-10-04 20:00:00,20,6,10,25.25,59.47,1011.0,21.5,50.0,84.0,11.5,-32.77,294.0,0.0,0
2025-10-04 21:00:00,21,6,10,25.200000000000003,59.60666666666666,1011.2000000000002,20.7,16.4,84.0,13.7,-42.68,308.25666666666666,0.0,0
